song,artist,album_release_date,release_year,release_decade,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Make Me Feel,Janelle Monáe,2018-04-27,2018,10,5gW5dSy3vXJxgzma4rQuzH,0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,audio_features,spotify:track:5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/tracks/5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/audio-analysis/5gW5dSy3vXJxgzma4rQuzH,194230,4
Uptown Funk,Mark Ronson ft. Bruno Mars,2015-01-12,2015,10,32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
Miss You Much,Janet Jackson,1989-09-19,1989,80,4r5VaK6H1bq0cTGPMTN97Z,0.702,0.975,6,-7.968,0,0.0396,0.0305,0.000134,0.165,0.646,115.185,audio_features,spotify:track:4r5VaK6H1bq0cTGPMTN97Z,https://api.spotify.com/v1/tracks/4r5VaK6H1bq0cTGPMTN97Z,https://api.spotify.com/v1/audio-analysis/4r5VaK6H1bq0cTGPMTN97Z,252333,4
Womanizer,Britney Spears,2008-12-02,2008,00,4fixebDZAVToLbUCuEloa2,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,audio_features,spotify:track:4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,224400,4
Dirrty,Christina Aguilera ft. Redman,2002-07-19,2002,00,59ZTxQo8rBycIXPLUIKvE2,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,audio_features,spotify:track:59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/tracks/59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/audio-analysis/59ZTxQo8rBycIXPLUIKvE2,298853,4
Dance Again,Jennifer Lopez ft. Pitbull,2012-07-20,2012,10,2xnoPV3NLescauc0ZJ1MDZ,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,audio_features,spotify:track:2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/tracks/2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/audio-analysis/2xnoPV3NLescauc0ZJ1MDZ,237267,4
Sugar Walls,Sheena Easton,1984,1984,80,4kVE7IVF3ZlD1d7k08dmVY,0.744,0.55,10,-12.689,1,0.0554,0.0746,4.2e-05,0.0353,0.853,126.51,audio_features,spotify:track:4kVE7IVF3ZlD1d7k08dmVY,https://api.spotify.com/v1/tracks/4kVE7IVF3ZlD1d7k08dmVY,https://api.spotify.com/v1/audio-analysis/4kVE7IVF3ZlD1d7k08dmVY,241600,4
Boom Clap,Charli XCX,2014-12-15,2014,10,0Y1MWB026LYxGvhq4EcMiC,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,spotify:track:0Y1MWB026LYxGvhq4EcMiC,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC,169866,4
Since U Been Gone,Kelly Clarkson,2004-01-17,2004,00,3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4
Heartbreaker,Pat Benatar,1979-01-01,1979,70,22ML0MuFKfw16WejbxsLOy,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,audio_features,spotify:track:22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/tracks/22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/audio-analysis/22ML0MuFKfw16WejbxsLOy,209360,4
Girls Just Want to Have Fun,Cyndi Lauper,1983-10-14,1983,80,4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4
Focus,Ariana Grande,2015-10-30,2015,10,35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,audio_features,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325,4
Song for the Lonely,Cher,2001,2001,00,1nu7ec0zCNvyHRrFXZsFHy,0.548,0.915,0,-7.01,1,0.0556,0.00528,0.0,0.186,0.38,129.972,audio_features,spotify:track:1nu7ec0zCNvyHRrFXZsFHy,https://api.spotify.com/v1/tracks/1nu7ec0zCNvyHRrFXZsFHy,https://api.spotify.com/v1/audio-analysis/1nu7ec0zCNvyHRrFXZsFHy,202600,4
Barbie Girl,Aqua,1997-01-01,1997,90,5ZrDlcxIDZyjOzHdYW1ydr,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,audio_features,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/tracks/5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/audio-analysis/5ZrDlcxIDZyjOzHdYW1ydr,197960,4
"Good Golly, Miss Molly",Little Richard,1969-01-01,1969,60,0ZvgXNstN4o2ZXPomtBYVp,0.563,0.741,7,-11.947,1,0.0486,0.602,0.00251,0.325,0.967,164.15,audio_features,spotify:track:0ZvgXNstN4o2ZXPomtBYVp,https://api.spotify.com/v1/tracks/0ZvgXNstN4o2ZXPomtBYVp,https://api.spotify.com/v1/audio-analysis/0ZvgXNstN4o2ZXPomtBYVp,129133,4
Stupid Love,Lady Gaga,2020-05-29,2020,20,7yBbV2k2S2uhaQc24NF2xt,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,audio_features,spotify:track:7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/audio-analysis/7yBbV2k2S2uhaQc24NF2xt,193533,4
Say You'll Be There,Spice Girls,1996-01-01,1996,90,1yTQ39my3MoNROlFw3RDNy,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,audio_features,spotify:track:1yTQ39my3MoNROlFw3RDNy,https://api.spotify.com/v1/tracks/1yTQ39my3MoNROlFw3RDNy,https://api.spotify.com/v1/audio-analysis/1yTQ39my3MoNROlFw3RDNy,235973,4
Supermodel (You Better Work) (El Lay Toya Jam),RuPaul,2006-05-26,2006,00,36Rpz4MZQhGknLEmTmHr8v,0.792,0.562,7,-11.379,1,0.0929,0.0152,7.53e-05,0.428,0.592,126.221,audio_features,spotify:track:36Rpz4MZQhGknLEmTmHr8v,https://api.spotify.com/v1/tracks/36Rpz4MZQhGknLEmTmHr8v,https://api.spotify.com/v1/audio-analysis/36Rpz4MZQhGknLEmTmHr8v,239933,4
We Like to Party! (The Vengabus),Vengaboys,1999-06-04,1999,90,73ljrkSg4A0q3ByU0Cu7mw,0.785,0.931,8,-4.813,1,0.0465,0.0148,0.637,0.0459,0.969,135.986,audio_features,spotify:track:73ljrkSg4A0q3ByU0Cu7mw,https://api.spotify.com/v1/tracks/73ljrkSg4A0q3ByU0Cu7mw,https://api.spotify.com/v1/audio-analysis/73ljrkSg4A0q3ByU0Cu7mw,222459,4
Let It Go,Alexandra Burke,2012-06-04,2012,10,7c9T1m1RrtAWopKQVvFC3D,0.747,0.613,8,-8.151,0,0.398,0.124,0.00364,0.288,0.555,139.723,audio_features,spotify:track:7c9T1m1RrtAWopKQVvFC3D,https://api.spotify.com/v1/tracks/7c9T1m1RrtAWopKQVvFC3D,https://api.spotify.com/v1/audio-analysis/7c9T1m1RrtAWopKQVvFC3D,223642,4
Toy,Netta,2018-05-23,2018,10,6n2eIfLj0wOOUkUfNmYzlh,0.786,0.712,3,-5.349,0,0.0678,0.0706,0.0,0.236,0.795,130.144,audio_features,spotify:track:6n2eIfLj0wOOUkUfNmYzlh,https://api.spotify.com/v1/tracks/6n2eIfLj0wOOUkUfNmYzlh,https://api.spotify.com/v1/audio-analysis/6n2eIfLj0wOOUkUfNmYzlh,180231,4
Domino,Jessie J,2011-01-01,2011,10,6MAdEUilV2p9RQUqE5bMAK,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,audio_features,spotify:track:6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK,231693,4
The Reflex,Duran Duran,1983-11-21,1983,80,4sz1Ng2Cgidfqqiy0pNL6R,0.554,0.888,0,-6.664,1,0.087,0.107,0.0,0.291,0.82,126.701,audio_features,spotify:track:4sz1Ng2Cgidfqqiy0pNL6R,https://api.spotify.com/v1/tracks/4sz1Ng2Cgidfqqiy0pNL6R,https://api.spotify.com/v1/audio-analysis/4sz1Ng2Cgidfqqiy0pNL6R,267427,4
Supernova,Kylie Minogue,2020-11-06,2020,20,2kYDYNJcZyEADRXwoZgQUk,0.568,0.929,4,-3.274,0,0.0845,0.00188,0.165,0.39,0.557,124.0,audio_features,spotify:track:2kYDYNJcZyEADRXwoZgQUk,https://api.spotify.com/v1/tracks/2kYDYNJcZyEADRXwoZgQUk,https://api.spotify.com/v1/audio-analysis/2kYDYNJcZyEADRXwoZgQUk,197880,4
